,Unnamed: 0,Name,Url,Intelligence,Strength,Speed,Durability,Power,Combat,Full name,Alter Egos,Aliases,Place of birth,First appearance,Creator,Alignment,Gender,Race,Height,Weight,Eye color,Hair color,Occupation,Base,Team Affiliation,Relatives,Skin color,Total Power
646,646,Steppenwolf,/steppenwolf/10-10653/,100.0,100.0,85.0,100.0,100.0,100.0,-,No alter egos found.,Steppenwulf,-,The New Gods #7,DC Comics,bad,Male,New God,6'0 // 183 cm,203 lb // 91 kg,Red,Black,-,-,New Gods of Apokolips,-,White,585.0
647,647,Storm,/storm/10-135/,90.0,10.0,50.0,30.0,90.0,75.0,Ororo Munroe,Storm (FOX),"Ororo Iqadi T'Challa, Queen Ororo, Ororo Komo Wakandas,White Queen, Weather Witch, Windrider, Goddess, Mistress of the Elements, Princess of N'Dare, High Priestess Windrider, Goddess, Mistress of the Elements, Princess of N'Dare, High Priestess","New York, New York","Giant-Size X-Men #1 (May, 1975)",Marvel Comics,good,Female,Mutant,5'11 // 180 cm,127 lb // 57 kg,Blue,White,Adventurer,"Xavier Institute, Salem Center, Westchester County, New York State","X-Men (Leader), Morlocks (Leader), Neo-Knights, Ultimate X-Men, Cerebro's X-Men, Formerly: Fantastic Four","Ayesha of Balobedu (ancestor), Ashake of Egypt (ancestor), Ashake of Mero� (ancestor), unnamed ancestor, Harriet Munroe (paternal grandmother), unnamed paternal grandfather, unnamed maternal grandmother, David Munroe (father, deceased), N'Dar� Munroe (mother, deceased), Ainet (unofficial foster mother), Achmed El Gib�r (unofficial foster father), Colonel Shetani (maternal uncle), unnamed paternal aunt (deceased), David Munroe, Jr. (cousin), Munroe Family (relatives), Black Panther (T'Challa) (ex-husband, marriage annulled)",,345.0
648,648,Stormtrooper,/stormtrooper/10-10539/,60.0,10.0,10.0,15.0,5.0,20.0,-,No alter egos found.,-,-,Star Wars: Episode IV - A New Hope (1977),George Lucas,bad,Male,Human,6'0 // 183 cm,- lb // 0 kg,-,-,-,-,Galactic Empire,-,,120.0
649,649,Sunspot,/sunspot/10-138/,85.0,65.0,35.0,25.0,90.0,70.0,Roberto DaCosta,No alter egos found.,"Robert DaCosta, Bobby; Black Rook, Black King, Reignfire","Rio de Janeiro, Brazil","Marvel Graphic Novel #4 (October, 1982)",Marvel Comics,good,Male,Mutant,5'8 // 173 cm,170 lb // 77 kg,brown,black,"Adventurer, businessman","1128 Mission Street, San Francisco, California","Formerly: Young X-Men, X-Force, X-Men, New Mutants","Emmanuel da Costa (father, deceased), Nina da Costa (mother), Reignfire (genetic copy, deceased)",,370.0
650,650,Superboy,/superboy/10-789/,90.0,95.0,85.0,90.0,95.0,60.0,Kon-El / Conner Kent,No alter egos found.,"Experiment 13; Superman; Project: Superman; Carl Krummett; Project: Lionel Luthor; The Metropolis Kid, Superman",Project Cadmus cloning facility,"Adventures of Superman #500 (June, 1993)",DC Comics,good,Male,-,5'7 // 170 cm,150 lb // 68 kg,Blue,Black,-,San Francisco; Smallville; Formerly Metropolis; Formerly Honolulu,"Teen Titans West, Formerly: Young Justice, Teen Titans","Superman (Kryptonian genetic template), Lex Luthor (Human genetic template), Match (clone)",,515.0
651,651,Superboy-Prime,/superboy-prime/10-1535/,100.0,100.0,100.0,100.0,100.0,85.0,Kal-El,"Clark Kent (Smallville), Parallax, Superman, Superman (DCEU), Superman (Donner), Superman (Injustice), Superman (Smallville), Superman (Worthy), Superman Doomed (Brainiac), Superman Prime One-Million, Superman Red",Superman-Prime; Prime; Superboy; Clark Kent; Clarkie; Time Trapper,Krypton (Earth-Prime),DC Comics Presents #87,DC Comics,bad,Male,Kryptonian,5'11 // 180 cm,170 lb // 77 kg,Blue,Black / Blue,-,"currently a recreation of Earth-Prime, formerly Qward, Anti-Matter Universe.","Teen Titans, Formerly: Red Lantern Corps, Sinestro Corps","Jor-El (father; deceased); Lara (mother, deceased); Jerry Kent (adoptive father); Naomi Kent (adoptive mother)",,585.0
652,652,Supergirl,/supergirl/10-790/,100.0,100.0,100.0,100.0,100.0,75.0,Kara Zor-El,"Red Lantern, Supergirl (Cosmic Adventures), Supergirl (CW), Supergirl (New 52)","Linda Lang, Kara-El, Kara Kent, Flamebird, Trinity Child, Teen of Tomorrow, The Girl of Steel, The Maid of Might, The Princess of Power, Mighty Maid, Claire Connors, Bluebird","Argo City, Krypton","Superman/Batman #8 (May, 2004)",DC Comics,good,Female,Kryptonian,5'5 // 165 cm,120 lb // 54 kg,Blue,Blond,"Intern, Adventurer, Student, Crime-Fighter",Metropolis,"Justice Legion Alpha (Leader), Teen Titans, Formerly: Legion of Super-Heroes, Justice League, Red Lantern Corps","Zor-El (father), Allura In-Ze (mother), Jor-El II (uncle, deceased), Lara Lor-Van (aunt, deceased), Kal-El (Superman,Clark Kent, cousin), Lois Lane (cousin-in-law), Jonathan Kent (adopted uncle), Martha Kent (adopted aunt), Kon-El (Superboy, Conner Kent, clone cousin, deceased), Nim-El (uncle), Dondra Klu-Ta (aunt), Don-El (cousin), Jor-El I (praternal grandfather, deceased), Nimda An-Dor (paternal grandmother, deceased), Lar-Van (maternal grandfather, deceased), Lara Rok-Var (maternal grandmother, deceased), Val-El, Sul-El, Tala-El, Hatu-El, Gam-El (ancestors, deceased)",,575.0
653,653,Superman,/superman/10-791/,100.0,100.0,100.0,100.0,100.0,85.0,Clark Joseph Kent (Kal-El),"Clark Kent (Smallville), Parallax, Superboy-Prime, Superman (DCEU), Superman (Donner), Superman (Injustice), Superman (Smallville), Superman (Worthy), Superman Doomed (Brainiac), Superman Prime One-Million, Superman Red","Clark Kent, The Man of Steel, the Man of Tomorrow, the Last Son of Krypton, Big Blue, the Metropolis Marvel, the Action Ace",Krypton,ACTION COMICS #1,DC Comics,good,Male,Kryptonian,6'3 // 191 cm,225 lb // 101 kg,Blue,Black,Reporter for the Daily Planet and novelist,Metropolis,"Justice League Elite (Leader), Superfriends (Leader), Justice Legion Alpha, Time Masters, Formerly: Black Lantern Corps, Legion of Super-Heroes, Justice League, Justice League of America, Justice League Antarctica","Lois Lane (wife), Jor-El (father, deceased), Lara (mother, deceased), Jonathan Kent (adoptive father), Martha Kent (adoptive mother), Seyg-El (paternal grandfather, deceased), Zor-El (uncle, deceased), Alura (aunt, deceased), Supergirl (Kara Zor-El, cousin), Superboy (Kon-El/Conner Kent, partial clone)",,585.0
654,654,Surtur,/surtur/10-10908/,95.0,100.0,60.0,100.0,100.0,80.0,-,Surtur (MCU),"Surt, Surtr, Surtur the Fire Giant, The Flame Giant, God of Fire, God of Flame",-,"Journey into Mystery #97 (October, 1963)",Marvel Comics,bad,Male,God / Eternal,1000 // 304.8 meters,- lb // 0 kg,Yellow,Red,Monarch of Muspelheim,Muspelheim,Demons,-,Red,535.0
655,655,Swamp Thing,/swamp-thing/10-792/,95.0,95.0,25.0,100.0,100.0,55.0,Alec Holland,No alter egos found.,"Green Man, Swampy, the Weed, Le Bon Gumbo, Smalsh-Yegger (on Rann)",-,"Swamp Thing #1 (November, 1972)",DC Comics,bad,Male,God / Eternal,- // 0 cm,- lb // 0 kg,Red,No Hair,"Planet Elemental, former Biochemist",-,No team connections added yet.,"Larry Holland (father, deceased); Alice Holland (mother, deceased); Edward Holland (brother); Linda Holland (first wife, deceased); Abigail Holland (second wife); Tef� Holland (daughter); Gregori Arcane (father-in-law, deceased)",Green,470.0
656,656,Swarm,/swarm/10-10428/,90.0,20.0,50.0,90.0,40.0,35.0,Fritz von Meyer,No alter egos found.,-,-,"Champions #14 (July, 1977)",Marvel Comics,bad,Male,Mutant,6'5 // 196 cm,104 lb // 47 kg,Yellow,No Hair,Ph.D. in toxicology & entomology,Formerly South Africa,No team connections added yet.,-,Yellow,325.0
657,657,Sylar,/sylar/10-953/,90.0,10.0,15.0,25.0,85.0,85.0,Gabriel Gray,No alter egos found.,"Gabriel Sylar, Drew O'Grady, Dr. Suresh, Zane Taylor, Isaac Mendez",-,-,NBC - Heroes,bad,Male,-,- // 0 cm,- lb // 0 kg,-,-,Timepiece restorer,"New York, NY",No team connections added yet.,Virginia Gray (mother),,310.0
658,658,Synch,/synch/10-175/,90.0,70.0,25.0,30.0,75.0,60.0,Everett Thomas,No alter egos found.,-,-,X-Men #36 (1994),Marvel Comics,good,Male,-,5'11 // 180 cm,165 lb // 74 kg,Brown,Black,Student,Massachusetts Academy,Generation X,"Stan Thomas (father), Ida Thomas (mother), Kim Ho Twae (adopted sister)",,350.0
659,659,T-1000,/t-1000/10-10411/,90.0,35.0,35.0,100.0,100.0,75.0,Cyberdyne Systems Series 1000 Terminator,No alter egos found.,"T-1001, T-1002",-,Terminator 2: Judgment Day,Dark Horse Comics,bad,Male,Android,6'0 // 183 cm,325 lb // 146 kg,-,-,-,-,Skynet,-,Silver,435.0
660,660,T-800,/t-800/10-10409/,90.0,35.0,20.0,60.0,75.0,65.0,Cyberdyne Systems Series 800 Terminator Model 101,No alter egos found.,Terminator,-,The Terminator (1984),Dark Horse Comics,bad,Male,Cyborg,- // 0 cm,390 lb // 176 kg,Red,-,Assassin,-,Skynet,-,,345.0
661,661,T-850,/t-850/10-10410/,90.0,80.0,25.0,90.0,85.0,75.0,Cyberdyne Systems Series 850 Terminator,No alter egos found.,Terminator,-,Terminator 3: Rise of the Machines (2003),Dark Horse Comics,bad,Male,Cyborg,- // 0 cm,440 lb // 198 kg,Red,-,Assassin,-,Skynet,-,,445.0
662,662,T-X,/t-x/10-10412/,90.0,65.0,30.0,85.0,100.0,80.0,Cyberdyne Systems Series X Terminator,No alter egos found.,-,-,-,Dark Horse Comics,bad,Female,Cyborg,- // 0 cm,330 lb // 149 kg,-,-,Assassin / Genesis Overseer,-,Skynet,-,Silver,450.0
663,663,Taskmaster,/taskmaster/10-21/,90.0,15.0,50.0,20.0,65.0,100.0,-,No alter egos found.,-,-,Avengers #195,Marvel Comics,bad,Male,Human,6'2 // 188 cm,220 lb // 99 kg,Brown,Brown,"Sheriff, Assassin, Mercenary; formerly Military Trainer, Combat Instructor, Head of Initiative training camp","Bagalia; A.I.M Island, Taskmaster's Academy","The FIRM, Agency X, New Enforcers, Superiour Six, Sinister Seven, Secret Empire","Mercedes Merced (wife), Jeanne Foucault (Finesse, alleged daughter)",,340.0
664,664,Tempest,/tempest/10-1407/,75.0,10.0,45.0,30.0,70.0,60.0,Angel Salvadore Bohusk,Angel Salvadore,-,-,"New X-Men #118 (November, 2001)",Marvel Comics,good,Female,-,5'4 // 163 cm,121 lb // 54 kg,Brown,Black,-,-,"Imperial Guard, Avengers Resistance, Formerly: New Warriors",Tito Bohusk (son); Axel Bohusk (son); Kara Bohusk (daughter); three other unidentified children;,,290.0
665,665,Thanos,/thanos/10-1305/,100.0,100.0,35.0,100.0,100.0,80.0,Thanos,"King Thanos, Poison Thanos, Thanos (Cancerverse), Thanos (Cosmic Cube), Thanos (Heart Of The Universe), Thanos (Infinity Gauntlet MCU), Thanos (Infinity Gauntlet), Thanos (MCU), Zombie Thanos","The Mad Titan, Masterlord, The Overmaster, Chins",Titan,Iron Man #55,Marvel Comics,bad,Male,Eternal,6'7 // 201 cm,985 lb // 443 kg,Red,No Hair,"Conqueror, worshiper of Death","Mobile, formerly Sanctuary II, Titan","Masters of Evil (Leader), Gods, Titans, Formerly: Infinity Watch, Defenders","A'Lars (father): Sui-San (mother, deceased; Eros (brother);Kronos (paternal Grandfather, deceased); Daina (paternal grandmother, deceased); Zuras (uncle, deceased); Thena (cousin); Gamora (foster daughter);Nebula (alleged granddaughter); Rot (""child"" by Death);",Purple,515.0
666,666,Thanos (Infinity Gauntlet),/thanos-infinity-gauntlet/10-12559/,100.0,100.0,35.0,100.0,100.0,80.0,-,"King Thanos, Poison Thanos, Thanos, Thanos (Cancerverse), Thanos (Cosmic Cube), Thanos (Heart Of The Universe), Thanos (Infinity Gauntlet MCU), Thanos (MCU), Zombie Thanos","The Mad Titan, Masterlord, The Overmaster, Chins",-,-,Marvel Comics,bad,Male,Eternal,6'7 // 201 cm,985 lb // 443 kg,Red,No Hair,-,-,No team connections added yet.,-,Purple,515.0
667,667,The Comedian,/the-comedian/10-1062/,85.0,15.0,20.0,10.0,15.0,80.0,Edward Morgen Blake,No alter egos found.,Eddie Blake,-,"Watchmen #1 (September, 1986)",DC Comics,neutral,Male,Human,6'2 // 188 cm,225 lb // 101 kg,Brown,Black,Former Adventurer; Government Agent,New York City,"Formerly: Watchmen, The Crimebusters","Silk Spectre (Laurel ""Laurie"" Juspeczyk) (daughter)",,225.0
668,668,The Presence,/the-presence/10-10899/,100.0,100.0,100.0,100.0,100.0,100.0,-,No alter egos found.,"Yahweh, God, The Voice, The All Mighty, Father",-,More Fun Comics #52,DC Comics,neutral,Male,God / Eternal,- // 0 cm,- lb // 0 kg,-,-,-,-,The Presence (Leader),-,,600.0
669,669,Thing,/thing/10-139/,90.0,85.0,25.0,100.0,40.0,80.0,Benjamin Jacob Grimm,No alter egos found.,"Blackbeard the Pirate, Grim Ben, Dr. Josiah Verpoorteen","New York City, New York","Fantastic Four #1 (November, 1961)",Marvel Comics,good,Male,Human / Radiation,6'0 // 183 cm,500 lb // 225 kg,Blue,No Hair,"Adventurer, former Air Force test pilot","Baxter Building, New York City, New York (formerly) Four Freedoms Plaza, Pier Four;","Fantastic Four, Fantastic Five, Future Foundation, Fantastic Four Incorporated, Avengers West Coast","Daniel (father, deceased), Elsie (mother, deceased), Daniel Jr. (brother, deceased), Jacob ('Jake,' uncle), Alyce (aunt, deceased), Pentunia ('Penny,' aunt, Jacob's second wife)",,420.0
670,670,Thor,/thor/10-140/,85.0,100.0,85.0,100.0,100.0,100.0,Thor Odinson,"Old King Thor, Rune King Thor, Thor (GOW), Thor (MCU), Thor (Odin Force), Thor (Ultimate), Unworthy Thor","Donald Blake, Sigurd Jarlson, Jake Olsen, Donar the Mighty",Asgard,Venus #11,Marvel Comics,good,Male,Asgardian,6'6 // 198 cm,640 lb // 288 kg,Blue,Blond,King of Asgard; formerly EMS Technician; Physician,"New York, New York","Gods (Leader), S.W.O.R.D. (Leader), God Squad (Leader), Contingency (Leader), Thor Corps (Leader), Super Soldiers, The Mighty Avengers, Marvel Knights, Asgardians, Neo-Knights, Formerly: The Ultimates, Avengers","Odin (father), Gaea (mother), Frigga (step-mother), Loki (step-brother), Vidar (half-brother), Buri (paternal great-grandfather), Bolthorn (maternal great grandfather), Bor (grandfather), Bestla (grandmother), Vili (uncle), Ve (uncle), Sigyn (former sister-in-law), Hela (alleged niece), Jormungand (alleged nephew), Fernis Wolf (alleged nephew)",,570.0
671,671,Thor Girl,/thor-girl/10-1296/,90.0,85.0,70.0,85.0,100.0,70.0,Tarene,No alter egos found.,"Asgard Lass, the Designate, the Destroyer, Hammerette, Hammer Girl, Hammer Lass, Tara Olson, Spirit of the Jewel, the Supreme, Thoreta, Thorita, Thor Lass",-,"Thor, Volume 2, #22; (as Thor Girl) Thor, Volume 2, #33",Marvel Comics,good,Female,Asgardian,5'9 // 175 cm,317 lb // 143 kg,Blue,Blond,-,"Camp Hammond; FormerlyNew York City, Formerly Asgard",Thor Corps,-,,500.0
672,672,Thunderbird,/thunderbird/10-611/,80.0,35.0,30.0,35.0,15.0,70.0,John Proudstar,No alter egos found.,-,"Camp Verde, Arizona",Giant-Size X-Men #1 (1975),Marvel Comics,good,Male,-,6'1 // 185 cm,225 lb // 101 kg,Brown,Black,"Former adventurer, student, Marine","Xavier's School for Gifted Youngsters, Salem Center, Westchester County, New York",No team connections added yet.,"Unidentified grandfather (deceased), Neal Proudstar (father, deceased), Maria Proudstar (mother, deceased), James Proudstar (Warpath, brother)",,265.0
673,673,Thunderbird II,/thunderbird-ii/10-927/,,,,,,,James Proudstar,Warpath,-,-,-,Marvel Comics,good,Male,-,- // 0 cm,- lb // 0 kg,-,-,-,-,No team connections added yet.,-,,0.0
674,674,Thunderbird III,/thunderbird-iii/10-141/,,,,,,,Neal Shaara,No alter egos found.,-,Bangladesh,-,Marvel Comics,good,Male,-,5'9' // 175 cm,165 lb // 74 kg,Brown,Black,Adventurer,-,No team connections added yet.,"Sanjit (brother,deceased)",,0.0
675,675,Thunderstrike,/thunderstrike/10-177/,85.0,80.0,70.0,85.0,45.0,75.0,Eric Kevin Masterson,No alter egos found.,Thor,-,(as Masterson) Thor #391; (as Thor) Thor #432; (as Thunderstrike) Thunderstrike #1,Marvel Comics,good,Male,-,6'6 // 198 cm,640 lb // 288 kg,Blue,Blond,"(as Thunderstrike) Adventurer, crimefighter, (as Masterson) Architect",-,Secret Defenders,"Marcy Masterson Steele (wife, divorced), Kevin Masterson (son)",,440.0
676,676,Thundra,/thundra/10-508/,75.0,85.0,35.0,65.0,30.0,55.0,Thundra,No alter egos found.,-,-,"Fantastic Four #129 (December, 1972)",Marvel Comics,good,Female,-,7'2 // 218 cm,350 lb // 158 kg,Green,Red,"Ruler, warrior",Mobile; United Sisterhood Republic of North America,"Squadron Supreme, Formerly: Frightful Four","Superia (alleged ancestor), Arkon (consort) Lyra (alternate reality daughter)",,345.0
677,677,Tiger Shark,/tiger-shark/10-10047/,75.0,75.0,50.0,70.0,55.0,30.0,Todd Arliss,No alter egos found.,Arlys Tigershark,"Pasadena, California","Sub-Mariner #5 (September, 1968)",Marvel Comics,bad,Male,Human,6'1 // 185 cm,450 lb // 203 kg,Grey,No Hair,-,-,"Masters of Evil, A.R.M.O.R., Secret Empire","Diane Newell (sister); Mara (wife, deceased); Walter Newell (brother-in-law);",Grey,355.0
678,678,Tigra,/tigra/10-42/,85.0,35.0,55.0,40.0,35.0,90.0,Greer Grant Nelson,No alter egos found.,"The Cat, Greer Sorenson",Presumably Chicago Illinois USA,The Cat #1,Marvel Comics,good,Female,-,5'10 // 178 cm,180 lb // 81 kg,Green,Auburn,"Laboratory assistant, model, adventurer, NYC police","New York City, New York USA","Avengers Resistance (Leader), Avengers West Coast, Avengers","Mr. Grant (father), Mrs. Grant (mother, deceased), William Nelson (husband, deceased)",,340.0
679,679,Tinkerer,/tinkerer/10-1036/,100.0,10.0,25.0,15.0,10.0,15.0,Phineas Mason,No alter egos found.,-,-,Amazing Spider-Man #2 (1963),Marvel Comics,bad,Male,-,5'4 // 163 cm,120 lb // 54 kg,Brown,White,Inventor and technician serving the underworld,-,No team connections added yet.,"Deborah Watts Mason (wife, deceased), Rick Mason (aka Agent, son, deceased)",,175.0
680,680,Titan,/titan/10-1154/,,,,,,,-,No alter egos found.,-,-,-,HarperCollins,good,Male,-,- // 0 cm,- lb // 0 kg,-,-,-,-,No team connections added yet.,-,,0.0
681,681,Toad,/toad/10-1125/,80.0,35.0,60.0,60.0,70.0,30.0,Mortimer Toynbee,Toad (FOX),The Terrible Toad-King,"York, England","X-Men #4 (March, 1964)",Marvel Comics,neutral,Male,Mutant,5'9 // 175 cm,169 lb // 76 kg,Black,Brown,Former criminal,-,"Brotherhood of Evil Mutants, Brotherhood of Mutants",-,Green,335.0
682,682,Toxin,/toxin/10-848/,80.0,75.0,70.0,85.0,85.0,70.0,Patrick Mulligan,No alter egos found.,Larry,New York City,Venom vs. Carnage #1 (2004),Marvel Comics,good,Male,Symbiote,6'2 // 188 cm,215 lb // 97 kg,Blue,Brown,Police officer,-,No team connections added yet.,"Gina Mulligan (wife), Edward Mulligan (son), Mr. Mulligan (father), Mrs. Mulligan (mother), Carnage (""father""), Venom (""grandfather"")",,465.0
683,683,Toxin,/toxin/10-10494/,90.0,80.0,45.0,85.0,100.0,70.0,Edward Charles Allan Brock,"Anti-Venom, Venom, Venom (Sony Movie)","Eddie, Sister Edwina, ""Ed"", Edwin Brock, Venom, Lethal Protector, 998th, Anti-Venom, White Venom","San Francisco, California",Venom Vol 2 #17,Marvel Comics,good,Male,Symbiote,6'3 // 191 cm,260 lb // 117 kg,Black,Blond,"Vigilante; former symbiote hunter, shelter attendant, government operative, journalist for the Daily Globe","New York, New York",No team connections added yet.,"Carl Brock (father, estranged), Janine Brock (mother, deceased), Mary Brock (sister), Ann Weying (ex-wife, deceased), Symbiotes' relatives: Anti-Venom Symbiote (former symbiote, uncle and former brother, deceased), Venom Symbiote (former symbiote, grandfather, former brother), Agony, Phage, Riot, Lasher (uncles, former sons), Scorn (sister, former niece), Carnage (father, former son), Scream (aunt, former daughter, deceased), Hybrid (uncle, former son, deceased)",,470.0
684,684,Tracy Strauss,/tracy-strauss/10-1312/,80.0,55.0,65.0,95.0,90.0,60.0,Tracy Strauss,No alter egos found.,Ice Queen,"Beverly Hills, CA",-,NBC - Heroes,good,Female,-,- // 0 cm,- lb // 0 kg,-,-,"Former aide to Senator Nathan Petrelli, Former Pinehearst consultant, former political adviser to Governor Robert Malden",-,No team connections added yet.,"Niki Sanders (estranged triplet sister, deceased), Barbara (estranged triplet sister), W. Strauss (father), Rebecca Rosenthal (mother)",,445.0
685,685,Trickster,/trickster/10-1468/,,,,,,,Giovanni Giuseppe,No alter egos found.,James Jesse,-,"Flash #113 (July, 1960)",DC Comics,-,Male,Human,6'0 // 183 cm,179 lb // 81 kg,Blue,Blond,"Special effects designer, con artist",Keystone City,"Living Assault Weapons, Minutemen, Formerly: Rogues",-,,0.0
686,686,Trigon,/trigon/10-10703/,95.0,100.0,85.0,100.0,100.0,80.0,-,No alter egos found.,"Lucifer, Satan,The Devil, Lord Trigon, Master Trigon, King Trigon, Conqueror of Worlds, Ruler of the Five Under Realms",-,"New Teen Titans #5 (March, 1981)",DC Comics,bad,Male,God / Eternal,- // 0 cm,- lb // 0 kg,Yellow,Black,-,-,No team connections added yet.,"Belial (son), Ruskoff (son), Suge (son), Raven (daughter)",Red,560.0
